fiidscoreds,fipais,ficanal,fisucursal,fcnumsolicitud,fipaiscu,ficanalcu,fisucursalcu,fifoliocu,fiidsegmento,fnpuntaje,fcnombresegmento21,fiidvariable,fcnombre_variable,fcvalor_variable,fnpuntaje_variable,fitipo_variable,fdregistro_solicitud,fcusrcreacion,fdfechacreacion_fuente,fcusuariocreacion,fdfechacreacion
48981539,1,1,9791,2.02403E+35,1,2,437,22829,3,569,BIG FILES,17,MAXANTCARD,315,21,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981539,1,1,9791,2.02403E+35,1,2,437,22829,3,569,BIG FILES,105,SUMABIERTAS26S,17,35,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981539,1,1,9791,2.02403E+35,1,2,437,22829,3,569,BIG FILES,21,CTASPAGOMINCERRADAS,13,58,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981539,1,1,9791,2.02403E+35,1,2,437,22829,3,569,BIG FILES,60,KO1ANT,1,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981539,1,1,9791,2.02403E+35,1,2,437,22829,3,569,BIG FILES,107,INTERCEPTO,-100,357,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981539,1,1,9791,2.02403E+35,1,2,437,22829,3,569,BIG FILES,39,MINSEMULTCOMP,7,22,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981539,1,1,9791,2.02403E+35,1,2,437,22829,3,569,BIG FILES,53,TPFCONSCDC12M,8,41,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981559,1,1,8138,2.02512E+36,1,1,2137,42418,1,537,NO FILES,101,CPMEANTI813REZ,0.0499203,12,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981559,1,1,8138,2.02512E+36,1,1,2137,42418,1,537,NO FILES,107,INTERCEPTO,-100,500,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981559,1,1,8138,2.02512E+36,1,1,2137,42418,1,537,NO FILES,5,EDAD,33,14,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981559,1,1,8138,2.02512E+36,1,1,2137,42418,1,537,NO FILES,100,CPMEANTI46REZ,0.053954524,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981559,1,1,8138,2.02512E+36,1,1,2137,42418,1,537,NO FILES,103,EDOMEANTI813REZ,0.058182003,11,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981559,1,1,8138,2.02512E+36,1,1,2137,42418,1,537,NO FILES,8,SEXO,1,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,39,MINSEMULTCOMP,5,34,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,30,UTILTARGETHOLD,0.797231244,7,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,53,TPFCONSCDC12M,7,41,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,105,SUMABIERTAS26S,1,10,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,59,KO3SV,0,55,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,21,CTASPAGOMINCERRADAS,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,17,MAXANTCARD,92,9,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,26,MAXMOP52S,4.35,34,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,107,INTERCEPTO,-100,357,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,5,EDAD,20,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981685,1,1,835,2.02512E+37,1,1,9305,1866304,3,575,BIG FILES,60,KO1ANT,0,28,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,113,SLDPROMMENSUALN6,0,3,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,121,AVGMTOINTERNET,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,53,TPFCONSCDC12M,6,24,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,127,EDOMEDIANTI46REZ,0.041651799,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,30,UTILTARGETHOLD,0.196109022,16,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,168,PROMTXNCOMPRA12M,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,107,INTERCEPTO,-100,337,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,39,MINSEMULTCOMP,2,34,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,50,SLDTOTPRODCAP3,0,20,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,21,CTASPAGOMINCERRADAS,7,53,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,17,MAXANTCARD,103,3,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,123,MINSLDTOTPRODCAP6M,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,5,EDAD,23,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,119,STDNUMRETCLIENTE6M,0,10,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,101,CPMEANTI813REZ,0.1028909,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,152,NUMPROMDIFSES,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,78,ANTCAP,1823,6,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48981932,1,1,2070,2.02512E+37,1,1,9305,2003035,5,570,BIG FILES,59,KO3SV,0,64,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,119,STDNUMRETCLIENTE6M,9.230384607,21,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,53,TPFCONSCDC12M,0,63,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,121,AVGMTOINTERNET,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,17,MAXANTCARD,0,6,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,5,EDAD,39,12,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,59,KO3SV,1400,17,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,107,INTERCEPTO,-100,337,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,113,SLDPROMMENSUALN6,1042.937413,1,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,50,SLDTOTPRODCAP3,959.185,33,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,168,PROMTXNCOMPRA12M,1169.638333,7,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,152,NUMPROMDIFSES,1984.914,18,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,39,MINSEMULTCOMP,7,15,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,101,CPMEANTI813REZ,0.083388778,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,78,ANTCAP,3283,10,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,127,EDOMEDIANTI46REZ,0.041651799,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,123,MINSLDTOTPRODCAP6M,907.861,27,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,21,CTASPAGOMINCERRADAS,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982779,1,1,181,2.02512E+37,1,1,6169,112789,5,579,THIN FILES,30,UTILTARGETHOLD,-100,12,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982798,1,1,1481,2.02512E+37,1,1,9305,4110630,2,566,THIN FILES,107,INTERCEPTO,-100,406,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982798,1,1,1481,2.02512E+37,1,1,9305,4110630,2,566,THIN FILES,5,EDAD,56,31,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982798,1,1,1481,2.02512E+37,1,1,9305,4110630,2,566,THIN FILES,101,CPMEANTI813REZ,0.07795469,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982798,1,1,1481,2.02512E+37,1,1,9305,4110630,2,566,THIN FILES,21,CTASPAGOMINCERRADAS,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982798,1,1,1481,2.02512E+37,1,1,9305,4110630,2,566,THIN FILES,24,ICV,-100,38,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982798,1,1,1481,2.02512E+37,1,1,9305,4110630,2,566,THIN FILES,23,UTILIZACION,0,47,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982798,1,1,1481,2.02512E+37,1,1,9305,4110630,2,566,THIN FILES,109,EDOMEDIANTI813REZ,0.076321595,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982798,1,1,1481,2.02512E+37,1,1,9305,4110630,2,566,THIN FILES,108,PORCFCONSTCDC12M,0,44,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,110,ICVPC,0,6,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,5,EDAD,22,9,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,23,UTILIZACION,0,8,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,106,PCTTOTVIDA13S,0,12,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,109,EDOMEDIANTI813REZ,0.076902537,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,21,CTASPAGOMINCERRADAS,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,100,CPMEANTI46REZ,0.012820513,10,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,107,INTERCEPTO,-100,463,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,108,PORCFCONSTCDC12M,0.142857143,24,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48982934,1,27,6162,2.02512E+37,1,9,5818,24172,2,555,THIN FILES,101,CPMEANTI813REZ,0.025641026,23,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,50,SLDTOTPRODCAP3,2881.17,41,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,113,SLDPROMMENSUALN6,3424.21805,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,78,ANTCAP,1366,4,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,21,CTASPAGOMINCERRADAS,0,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,123,MINSLDTOTPRODCAP6M,254.4977,18,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,168,PROMTXNCOMPRA12M,159.2666667,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,152,NUMPROMDIFSES,5190.857,24,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,119,STDNUMRETCLIENTE6M,4.131182236,29,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,59,KO3SV,1707,17,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,53,TPFCONSCDC12M,1,63,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,121,AVGMTOINTERNET,92.866667,11,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,5,EDAD,29,2,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,17,MAXANTCARD,0,6,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,127,EDOMEDIANTI46REZ,0.032841451,15,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,107,INTERCEPTO,-100,337,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,39,MINSEMULTCOMP,58,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,30,UTILTARGETHOLD,2.254953765,,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983071,1,1,2164,2.0241E+37,1,1,4336,171562,5,572,THIN FILES,101,CPMEANTI813REZ,0.053560286,5,1,1.7669E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,59,KO3SV,0,64,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,127,EDOMEDIANTI46REZ,0.043322818,,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,123,MINSLDTOTPRODCAP6M,351.8493,23,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,168,PROMTXNCOMPRA12M,0,,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,113,SLDPROMMENSUALN6,577.4595,1,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,53,TPFCONSCDC12M,1,63,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,17,MAXANTCARD,106,3,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,107,INTERCEPTO,-100,337,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,101,CPMEANTI813REZ,0.065158251,5,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,50,SLDTOTPRODCAP3,1234.083,33,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,119,STDNUMRETCLIENTE6M,1.602081979,32,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,152,NUMPROMDIFSES,4137.088,24,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,30,UTILTARGETHOLD,0.454426003,8,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,78,ANTCAP,1914,6,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,121,AVGMTOINTERNET,0,,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,5,EDAD,26,1,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,39,MINSEMULTCOMP,3,32,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48983864,1,27,9036,2.02406E+36,1,9,3137,9956,5,642,BIG FILES,21,CTASPAGOMINCERRADAS,1,10,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984461,1,1,8089,2.02512E+36,1,1,6046,39326,2,538,THIN FILES,21,CTASPAGOMINCERRADAS,2,22,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984461,1,1,8089,2.02512E+36,1,1,6046,39326,2,538,THIN FILES,108,PORCFCONSTCDC12M,0.714285714,4,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984461,1,1,8089,2.02512E+36,1,1,6046,39326,2,538,THIN FILES,24,ICV,0.112801679,,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984461,1,1,8089,2.02512E+36,1,1,6046,39326,2,538,THIN FILES,5,EDAD,37,16,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984461,1,1,8089,2.02512E+36,1,1,6046,39326,2,538,THIN FILES,109,EDOMEDIANTI813REZ,0.046596772,15,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984461,1,1,8089,2.02512E+36,1,1,6046,39326,2,538,THIN FILES,101,CPMEANTI813REZ,0,43,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984461,1,1,8089,2.02512E+36,1,1,6046,39326,2,538,THIN FILES,107,INTERCEPTO,-100,406,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984461,1,1,8089,2.02512E+36,1,1,6046,39326,2,538,THIN FILES,23,UTILIZACION,0.163101147,32,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984814,1,1,7294,2.02512E+36,1,39,3959,10170,8,604,BIG FILES,141,PORCOOTCONSCDC3M,0,27,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984814,1,1,7294,2.02512E+36,1,39,3959,10170,8,604,BIG FILES,5,EDAD,37,31,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984814,1,1,7294,2.02512E+36,1,39,3959,10170,8,604,BIG FILES,146,PORCTCCONSCDC12M,-100,15,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984814,1,1,7294,2.02512E+36,1,39,3959,10170,8,604,BIG FILES,138,MONTOU12MESES,4653.5,30,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984814,1,1,7294,2.02512E+36,1,39,3959,10170,8,604,BIG FILES,92,PORCOOTCONSCDC12M,0,24,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
48984814,1,1,7294,2.02512E+36,1,39,3959,10170,8,604,BIG FILES,107,INTERCEPTO,-100,392,1,1.76699E+12,USRESPORTAFOLIO,1.76789E+12,ubdf_app_baz,1.77129E+12
