cliente_unico,num_periodo,vinculado,ant_cap,ant_dig,antg_capta_12m,antg_capta_3m,avg_mto_conveniencia,avg_mto_internet,avg_num_canal_cajero_6,avg_num_guardadito_6,avg_num_semanas_act,avg_sld_guardadito_6,cod_antiguedad,cod_nivel_cuenta,dias_ult_disp,disp_mensual,flg_compra_ta_12m,flg_dep_interes_12m,flg_dep_interes_3m,huella_digital,ind_cuenta_capta,ind_sin_cuenta,min_sld_tot_prod_cap_6m,monto_compra_dolares,monto_eeuu_u12meses,monto_pago,monto_u12meses,monto_venta_pesos,mto_dep_interes_12m,mto_dep_nomina_n3,mto_dep_nomina_n6,nom_giro_empresa,nu_fam2,num_conveniencia,num_dep_nomina_n3,num_no_monetarias,num_prom_dif_ses,num_tienda_desc,prom_txn_capta12m,prom_txn_capta3m,prom_txn_dep_interes_12m,prom_txn_dep_spei_3m,sld_fin_mes_n3,sld_fin_mes_n6,sld_prom_mensual,sld_prom_mensual_n3,sld_prom_mensual_n6,sld_prom_mes,sld_tot_prod_cap_3,sld_vista,std_num_ret_cliente_6m,txn_compra,txn_dispo_atm_12m,txn_dispo_atm_3m,txn_dispo_atm_6m,n_txn_mpg_6m,monto_u6meses,flg_ret_spei_12m,prom_txn_dispo_atm_12m,cod_tipo_cliente_geo,prom_txn_dep_spei_12m,mto_dispo_atm_3m,cod_etapa_comercial,prom_txn_compra_12m,cod_periodicidad,avg_num_canal_sucursal_6,ind_dig_mad_uu3,mto_ret_spei_3m,cod_tipo_dispersion_detalle,num_atm2,meses_sintxn_pago,sum_num_dep_interes_6,huella_captacion,segmento_mn,saldo_max_3,txn_total_capta_12m,mto_dep_spei_3m,cod_cat_cliente,flg_dispo_atm_12m,flg_ret_iva_12m,flg_dep_efectivo_12m,prom_txn_dispo_atm_6m,sld_tot_prod_cap_3m,monto_promedio,fcusuariocreacion,fdfechacreacion,num_periodo_mes
1-33-9546-644215,202511,2,1790,1790,58,58,0.0,307.296735,0.0,1.0,,961.82273333,,,,,0,1,1,1,,,612.1287,,0.0,0.0,0.0,,0.13,0.0,0.0,,5.0,0.0,0.0,,303.576,1.0,793.525063,564.053333,0.13,79981.0,4533.57,6163.68,,364.97218333,341.17548571,1103.6757,,,14.334108506170406,,0,0,0,108,0.0,1,0.0,NULL,282098.21,0.0,,463.2990476,,0.0,0,49730.63,,,,,1,9,7221.21,553,79981.0,Leal,0,1,1,0.0,,,ubdf_app_baz,1767398792,202511
1-1-4886-117314,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-6716-103109,202510,2,1981,1981,0,0,,,0.0,1.0,0.0,0.01,,,,,0,0,0,0,,,,,941.0,0.0,941.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.03,0.06,,0.01,0.01,0.01,0.01,0.01,,,0,0,0,0,941.0,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,1.0,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.011000000000000001,0.005,ubdf_app_baz,1764082518,202510
1-1-1481-91495,202510,4,0,0,0,0,,,,,,,5. 3 a 4 anios,,,,0,0,0,0,,,,0.0,0.0,0.0,0.0,7480.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-2875-192283,202510,2,1361,1361,45,45,,,0.0,1.0,2.0,6464.77508333,,,,,0,1,1,1,,,6462.56,,,,,,0.6,0.0,0.0,,1.0,,0.0,,24474.217,,73.246154,0.056667,0.6,0.0,19388.07,38787.23,,3231.33816667,2770.61789286,,6455.212,6462.789,0.0,,0,0,0,0,,0,0.0,NULL,950.0,0.0,2,0.0,,0.0,0,0.0,,,,5.0,1,6,6462.69,13,0.0,Dormido,0,1,0,0.0,7100.7332000000015,3227.606,ubdf_app_baz,1764082518,202510
1-1-2164-16162,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,12.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-39-4677-15941,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-9-8706-2206,202510,6,4754,0,0,0,,,,,,,,,,,0,0,0,0,,,,,33230.0,0.0,33230.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,29872.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,2.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-7604-2502778,202511,2,1826,792,59,59,0.0,1799.600909,0.0,1.0,7.0,578.85236667,,N4,,,1,1,1,1,1.0,0.0,87.4373,,0.0,0.0,0.0,,0.03,0.0,0.0,,1.0,0.0,0.0,0.0,4218.348,2.0,3014.78961,8479.101053,0.03,27335.0,6389.96,6543.24,407.836925,970.2109,578.85236667,6354.0613,934.026,6354.061,3.63318042491699,,0,0,0,24,0.0,1,0.0,NULL,30167.5,0.0,2,1306.541,,0.0,0,59587.9,,0.0,,1.0,1,6,32686.92,77,27335.0,Dormido,0,0,1,0.0,1027.4286,467.013,ubdf_app_baz,1767398792,202511
1-9-429-20514,202511,2,435,0,14,14,0.0,0.0,1.1666666666666667,1.0,,2371.80673333,,,,,0,1,1,0,,,336.33,,76609.5,0.0,76609.5,,0.32,0.0,0.0,,1.0,0.0,0.0,,,0.0,0.029091,0.015,0.32,0.0,2108.98,11817.81,,1029.9399,2371.80673333,336.33,,,1.5491933384829668,,4,4,4,4,11118.0,0,275.0,NULL,0.0,1100.0,,0.0,,0.0,0,0.0,,,4.0,,1,6,1836.3,11,0.0,,1,0,0,275.0,,,ubdf_app_baz,1767398792,202511
1-1-8757-2504471,202511,7,1954,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-8757-2254184,202510,7,1934,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,1.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-6033-69503,202510,3,4762,650,0,0,,,,,,,7. 5 o mas anios,,,,0,0,0,0,,,,0.0,,,,452.0,0.0,,,,2.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,Churn,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-7604-44418463,202511,7,1455,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-120-124047,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-3-4505-2212,202510,7,1961,0,0,0,,,0.0,0.0,,0.0,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-2168-28889,202510,6,6044,2398,0,0,,,0.0,1.0,,1.0,,,,,0,0,0,0,,,,,50475.0,0.0,50475.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,6.0,12.0,,1.0,1.0,1.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,10.0,,0,9,0.0,0,0.0,Churn,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-8757-2174717,202511,2,2041,2013,0,0,,,,,0.0,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.0,0.0,ubdf_app_baz,1767398792,202511
1-1-7604-579513,202510,7,2298,0,75,0,,,0.0,0.0,,0.0,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,3.686667,0.0,0.0,0.0,0.0,0.03,22.24407,0.0048,0.0087,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.01,3,0.0,,0,1,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-8757-1160470,202511,7,1977,0,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-9-318-4523,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-9305-2215614,202510,2,583,0,19,19,,,0.0,1.0,,278.19666667,,,,,0,0,0,0,,,277.23,,,,,,0.0,0.0,0.0,,1.0,,0.0,,,,233.866667,70.533333,0.0,200.0,1647.14,3317.48,,278.00333333,278.19666667,,,,0.0,,0,0,0,0,,0,0.0,NULL,200.0,0.0,,0.0,,0.0,0,0.0,,,,,1,6,278.39,3,200.0,,0,1,1,0.0,,,ubdf_app_baz,1764082518,202510
1-9-6255-23442,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-9305-2641513,202511,2,503,503,16,16,0.0,0.0,2.0,1.0,8.0,2670.53943333,,,,,0,1,1,1,,,1903.0893,,,,,,0.26,0.0,0.0,,2.0,0.0,0.0,19.0,5341.364,0.0,2726.430492,3560.07,0.26,49501.0,5560.63,14403.29,,2837.3023,2670.53943333,,2647.579,1903.089,6.947421584060281,,4,4,4,57,,1,6250.0,NULL,143712.0,25000.0,3,245.0533962,,0.0,0,0.0,,13.0,,6.0,1,6,10853.83,61,49501.0,Leal,1,0,1,6250.0,2912.3369000000002,1323.7895,ubdf_app_baz,1767398792,202511
1-1-8757-1531751,202511,2,1973,1972,0,0,,,,,0.0,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.0,0.0,ubdf_app_baz,1767398792,202511
1-1-1964-916,202510,2,2510,2510,0,0,,,0.0,1.0,0.0,0.03,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,18.18,36.36,,1.515,1.515,,3.03,3.03,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,3.333,1.515,ubdf_app_baz,1764082518,202510
1-1-2930-214179,202511,4,0,0,0,0,,,,,,,1. 0 a 6 meses,,,,0,0,0,0,,,,0.0,0.0,0.0,0.0,281.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-8757-2283301,202511,2,1964,728,64,64,,,0.3333333333333333,1.0,11.0,27.47526667,,N4,,,1,0,0,1,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,,2.0,,0.0,,2991.284,,1162.920103,519.866667,0.0,19910.0,15.5,15.5,16.54171579,39.03656667,23.55022857,,28.249,34.713,6.431692364119002,,0,0,0,0,,1,0.0,NULL,47238.505,0.0,3,74.6,,0.0,0,6950.0,,,,,1,6,5150.0,194,19910.0,Leal,0,0,1,0.0,31.073900000000002,14.1245,ubdf_app_baz,1767398792,202511
1-1-2956-10123,202510,1,7231,1231,127,127,,,5.333333333333333,0.0,12.0,0.0,,,35.0,12067.88,1,0,0,1,,,45.3857,,,,,,0.0,30859.13,94267.0,SERVICIOS,4.0,,11.0,,1151.874,,1444.668009,827.577302,0.0,34855.37,94.55,696.4,,63.66103333,81.25730833,,284.922,0.462,2.8751811537130427,,0,0,0,0,,1,0.0,NULL,222794.31,0.0,3,0.0,04 SEMANAL,0.0,0,12367.0,08 PORTABILIDAD CUENTA NOMINA,,,,1,6,3856.47,231,34855.37,Leal,0,0,0,0.0,313.41420000000005,142.461,ubdf_app_baz,1764082518,202510
1-1-8757-1932359,202510,7,1940,1408,0,0,,,,,,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,Churn,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-9685-6693,202511,4,0,0,0,0,,,,,,,2. 6 a 12 meses,,,,0,0,0,0,,,,0.0,4390.0,2001.0,4390.0,91.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0,0,0,0,2001.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,0.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-3446-26682,202511,2,1912,1912,62,62,20.306667,16.12963,0.0,1.0,10.0,175.8898,,,,,1,0,0,1,,,0.24,,,,,,0.0,0.0,0.0,,2.0,13.0,0.0,1.0,2531.546,16.0,276.691724,438.444444,0.0,4850.0,44.51,389.36,,149.99016667,175.8898,,112.483,0.24,11.843422928641308,,0,0,0,49,,1,0.0,NULL,17259.18,0.0,3,115.4190476,,0.0,0,2442.0,,0.0,,,1,6,2125.63,87,4850.0,Leal,0,0,0,0.0,123.73130000000002,56.2415,ubdf_app_baz,1767398792,202511
1-9-6368-24104,202510,6,2339,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-7604-3522360,202511,2,1826,1777,0,0,,,,,0.0,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,9.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,,2,2,2,3,,0,2300.0,NULL,0.0,4600.0,2,92.0,,0.0,0,0.0,,4.0,,,0,6,0.0,0,0.0,Churn,1,0,0,2300.0,0.0,0.0,ubdf_app_baz,1767398792,202511
1-1-2084-99317,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-2093-44516,202510,2,2075,2075,124,124,,,0.0,1.0,9.0,81.00888333,7. 5 o mas anios,,,,1,1,0,1,,,62.391,0.0,,,,99900.0,0.18,0.0,0.0,,2.0,,0.0,0.0,975.068,,4719.222273,5.8,0.18,0.0,432.72,865.44,,72.12,60.7566625,,1732.213,62.391,0.0,0.0,0,0,0,0,,1,0.0,NULL,27150.0,0.0,3,49.2,,0.0,0,0.0,,0.0,,,0,6,0.0,44,0.0,Leal,0,1,1,0.0,1905.4343000000001,866.1065,ubdf_app_baz,1764082518,202510
1-1-8757-1364657,202510,3,1945,0,0,0,,,,,,,4. 2 a 3 anios,,,,0,0,0,0,0.0,0.0,,0.0,,,,5640.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-214-38007,202510,2,3641,2695,0,0,,,0.0,1.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,72.18,144.36,,6.015,6.015,,12.03,0.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,13.233,6.015,ubdf_app_baz,1764082518,202510
1-9-8832-5191,202510,2,4041,0,130,130,0.0,0.0,1.0,1.0,,1390.33298333,,,,,0,1,1,0,,,93.2645,,,,,,0.13,0.0,0.0,,1.0,0.0,0.0,,,0.0,45.557273,167.003333,0.13,501.0,2179.8,8594.14,,454.8442,1390.33298333,,,,1.4142135623730951,,10,1,7,7,,0,1550.0,NULL,501.0,500.0,,0.0,,0.0,0,0.0,,,,,1,6,3895.56,11,501.0,,1,0,0,1628.5714286,,,ubdf_app_baz,1764082518,202510
1-9-1536-14363,202510,3,3432,0,0,0,,,,,,,7. 5 o mas anios,,,,0,0,0,0,,,,0.0,,,,5610.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-4461-20497,202510,2,1080,1080,35,35,,,0.0,1.0,2.0,0.0,,,,,1,0,0,1,,,,,,,,,0.0,0.0,0.0,,1.0,,0.0,,12770.181,,338.823529,100.0,0.0,150.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0,0,0,0,,1,0.0,NULL,4210.0,0.0,3,0.0,,0.0,0,50.0,,,,,1,6,150.0,51,150.0,Esporadico,0,0,0,0.0,0.0,0.0,ubdf_app_baz,1764082518,202510
1-1-9116-4534,202511,2,1826,1018,0,0,,,0.0,0.0,0.0,0.0,,N2,,,0,0,0,0,1.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.0,0.0,ubdf_app_baz,1767398792,202511
1-1-7113-123456,202511,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,5428.0,0.0,5428.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,5428.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,1.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-9-5685-3096,202510,6,3927,0,0,0,,,,,,,,,,,0,0,0,0,,,,,5360.0,0.0,5360.0,,0.0,,,,2.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,3352.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,4.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-9-8647-6726,202511,2,1161,1161,0,0,,,0.0,1.0,0.0,0.01,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.09,0.18,,0.01,0.00857143,0.01,0.01,0.01,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.011000000000000001,0.005,ubdf_app_baz,1767398792,202511
1-1-8329-13394,202511,1,1724,1724,56,56,2.1875,34.053333,1.6666666666666667,1.0,,0.01,,,31.0,8010.11,0,1,0,0,,,3.2623,,,,,,0.02,30444.1,62570.08,SERVICIOS,2.0,2.0,13.0,,,3.0,1874.05863,1594.928974,0.02,30921.23,4611.87,4649.5,,42.00493333,37.2095,,,,1.8973665961010275,,25,1,4,17,,1,1202.0,NULL,152769.54,100.0,,149.1625,04 SEMANAL,0.0,0,30831.0,08 PORTABILIDAD CUENTA NOMINA,,,,1,6,7353.83,146,30921.23,,1,0,1,1887.5,,,ubdf_app_baz,1767398792,202511
1-1-8765-70177,202510,6,4296,1999,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,1.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,Churn,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-1-212-55456,202511,2,2141,979,70,70,0.0,175.62,0.0,0.0,9.0,0.0,,,,,1,0,0,1,,,53.3871,,,,,,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,2793.336,0.0,908.555556,884.75,0.0,21300.0,48.76,1093.76,,191.15483333,195.42866667,,190.012,0.0,6.5243135015621885,,0,0,0,2,,1,0.0,NULL,36865.0,0.0,3,138.4933333,,0.0,0,21138.0,,0.0,,1.0,1,6,2005.0,81,21300.0,Leal,0,0,0,0.0,209.0132,95.006,ubdf_app_baz,1767398792,202511
1-1-8757-2954307,202511,2,1916,1122,0,0,,,,,0.0,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.0,0.0,ubdf_app_baz,1767398792,202511
1-1-2137-27345,202511,7,6999,810,0,0,,,,,,,,N4,,,0,0,0,0,0.0,1.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,11,0.0,0,0.0,Churn,0,0,0,0.0,,,ubdf_app_baz,1767398792,202511
1-1-7604-43935698,202511,2,2761,1372,0,0,,,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,6.0,12.0,,1.0,1.0,,1.0,1.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,1.1,0.5,ubdf_app_baz,1767398792,202511
1-1-9375-2507,202510,2,591,0,19,19,,,0.0,1.0,,184744.64151667,,,,,0,1,1,0,,,165358.7906,,0.0,0.0,0.0,,15.44,0.0,0.0,,1.0,,0.0,,,,3258.7288,2687.021333,7.72,20100.0,632317.74,1152392.03,,203960.12106667,184744.64151667,230183.8994,,,0.0,,0,0,0,0,0.0,0,0.0,NULL,80140.0,0.0,,0.0,,0.0,0,0.0,,,,,1,6,221108.3,50,20100.0,,0,0,1,0.0,,,ubdf_app_baz,1764082518,202510
1-9-4596-12067,202510,1,2989,1340,98,98,62.807143,0.0,0.0,0.0,10.0,0.0,,,31.0,8544.6,0,1,1,1,,,199.503,,,,,,0.14,17387.6,41252.0,COMERCIO,3.0,2.0,5.0,0.0,4606.33,0.0,3393.342667,0.01,0.14,0.0,10002.43,14935.04,,730.3558,512.8921,,1586.744,0.0,3.669695718539436,,0,0,0,16,,0,0.0,NULL,50900.0,0.0,3,949.853125,03 QUINCENAL,0.0,0,0.0,02 DIRECTA CUENTA NOMINA,0.0,,5.0,1,6,4822.82,15,0.0,Leal,0,0,0,0.0,1745.4184,793.372,ubdf_app_baz,1764082518,202510
1-1-7604-137283,202511,2,2400,2382,0,0,,,,,0.0,,,,,,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,,0,0,0,0,,0,0.0,NULL,0.0,0.0,2,0.0,,0.0,0,0.0,,,,,0,6,0.0,0,0.0,Churn,0,0,0,0.0,0.0,0.0,ubdf_app_baz,1767398792,202511
1-1-8316-66624,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,50503.0,0.0,50503.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,8.0,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
1-39-5575-12176,202510,6,0,0,0,0,,,,,,,,,,,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0,0,0,0,0.0,0,0.0,NULL,0.0,0.0,,0.0,,0.0,0,0.0,,,,,0,9,0.0,0,0.0,,0,0,0,0.0,,,ubdf_app_baz,1764082518,202510
